date,demand
7/27/2015 0:00,"1,391.73"
7/27/2015 0:00,"1,390.81"
7/27/2015 0:00,"1,376.39"
7/27/2015 0:00,"1,354.44"
7/27/2015 0:00,"1,306.48"
7/27/2015 0:00,"1,245.89"
7/27/2015 0:00,"1,202.88"
7/27/2015 0:00,"1,130.38"
7/28/2015 0:00,"1,038.03"
7/28/2015 0:00,968.45
7/28/2015 0:00,918.86
7/28/2015 0:00,882.84
7/28/2015 0:00,866.06
7/28/2015 0:00,841.97
7/28/2015 0:00,848.28
7/28/2015 0:00,869.7
7/28/2015 0:00,892.62
7/28/2015 0:00,956.15
7/28/2015 0:00,"1,025.97"
7/28/2015 0:00,"1,102.05"
7/28/2015 0:00,"1,176.76"
7/28/2015 0:00,"1,238.73"
7/28/2015 0:00,"1,295.43"
7/28/2015 0:00,"1,341.24"
7/28/2015 0:00,"1,372.51"
7/28/2015 0:00,"1,382.37"
7/28/2015 0:00,"1,365.19"
7/28/2015 0:00,"1,341.46"
7/28/2015 0:00,"1,291.37"
7/28/2015 0:00,"1,226.50"
7/28/2015 0:00,"1,179.68"
7/28/2015 0:00,"1,093.01"
7/29/2015 0:00,"1,023.54"
7/29/2015 0:00,939.01
7/29/2015 0:00,890.4
7/29/2015 0:00,851.91
7/29/2015 0:00,836.61
7/29/2015 0:00,824.52
7/29/2015 0:00,832.76
7/29/2015 0:00,852.62
7/29/2015 0:00,874.09
7/29/2015 0:00,939.02
7/29/2015 0:00,"1,015.53"
7/29/2015 0:00,"1,102.07"
7/29/2015 0:00,"1,187.10"
7/29/2015 0:00,"1,263.41"
7/29/2015 0:00,"1,330.54"
7/29/2015 0:00,"1,373.51"
7/29/2015 0:00,"1,390.51"
7/29/2015 0:00,"1,384.95"
7/29/2015 0:00,"1,372.08"
7/29/2015 0:00,"1,348.62"
7/29/2015 0:00,"1,304.35"
7/29/2015 0:00,"1,246.10"
7/29/2015 0:00,"1,194.56"
7/29/2015 0:00,"1,104.53"
7/30/2015 0:00,"1,012.68"
7/30/2015 0:00,943.91
7/30/2015 0:00,895.3
7/30/2015 0:00,850.15
7/30/2015 0:00,820
7/30/2015 0:00,806.92
7/30/2015 0:00,817.64
7/30/2015 0:00,840.1
7/30/2015 0:00,863.33
7/30/2015 0:00,925.14
7/30/2015 0:00,"1,010.31"
7/30/2015 0:00,"1,109.27"
7/30/2015 0:00,"1,202.50"
7/30/2015 0:00,"1,275.92"
7/30/2015 0:00,"1,338.55"
7/30/2015 0:00,"1,377.97"
7/30/2015 0:00,"1,400.60"
7/30/2015 0:00,"1,402.62"
7/30/2015 0:00,"1,383.39"
7/30/2015 0:00,"1,361.71"
7/30/2015 0:00,"1,314.78"
7/30/2015 0:00,"1,261.23"
7/30/2015 0:00,"1,208.89"
7/30/2015 0:00,"1,126.65"
7/31/2015 0:00,"1,038.69"
7/31/2015 0:00,980.22
7/31/2015 0:00,921.07
7/31/2015 0:00,883.56
7/31/2015 0:00,862.7
7/31/2015 0:00,837.53
7/31/2015 0:00,843.64
7/31/2015 0:00,863.05
7/31/2015 0:00,880.52
7/31/2015 0:00,939.75
7/31/2015 0:00,"1,005.41"
7/31/2015 0:00,"1,080.71"
7/31/2015 0:00,"1,152.73"
7/31/2015 0:00,"1,213.61"
7/31/2015 0:00,"1,269.10"
7/31/2015 0:00,"1,306.19"
7/31/2015 0:00,"1,316.31"
7/31/2015 0:00,"1,300.38"
7/31/2015 0:00,"1,225.93"
7/31/2015 0:00,"1,160.93"
7/31/2015 0:00,"1,098.55"
7/31/2015 0:00,"1,057.19"
7/31/2015 0:00,"1,024.24"
7/31/2015 0:00,962.96
8/1/2015 0:00,909.03
8/1/2015 0:00,851.65
8/1/2015 0:00,805.92
8/1/2015 0:00,777.47
8/1/2015 0:00,758.59
8/1/2015 0:00,738.1
8/1/2015 0:00,736.92
8/1/2015 0:00,741.35
8/1/2015 0:00,754.32
8/1/2015 0:00,804.47
8/1/2015 0:00,855.69
8/1/2015 0:00,912.27
8/1/2015 0:00,981.73
8/1/2015 0:00,"1,017.86"
8/1/2015 0:00,"1,043.88"
8/1/2015 0:00,"1,074.53"
8/1/2015 0:00,"1,108.09"
8/1/2015 0:00,"1,120.13"
8/1/2015 0:00,"1,117.31"
8/1/2015 0:00,"1,095.07"
8/1/2015 0:00,"1,060.64"
8/1/2015 0:00,"1,027.04"
8/1/2015 0:00,"1,002.53"
8/1/2015 0:00,941.65
8/2/2015 0:00,892.72
8/2/2015 0:00,835.79
8/2/2015 0:00,795.4
8/2/2015 0:00,766.53
8/2/2015 0:00,753.15
8/2/2015 0:00,733.27
8/2/2015 0:00,728.63
8/2/2015 0:00,726.26
8/2/2015 0:00,740.58
8/2/2015 0:00,794.79
8/2/2015 0:00,845.45
8/2/2015 0:00,899.31
8/2/2015 0:00,952.39
8/2/2015 0:00,"1,010.29"
8/2/2015 0:00,"1,064.49"
8/2/2015 0:00,"1,114.10"
8/2/2015 0:00,"1,150.64"
8/2/2015 0:00,"1,182.37"
8/2/2015 0:00,"1,193.77"
8/2/2015 0:00,"1,175.85"
8/2/2015 0:00,"1,136.14"
8/2/2015 0:00,"1,090.03"
8/2/2015 0:00,"1,055.60"
8/2/2015 0:00,978.55
8/3/2015 0:00,913.24
8/3/2015 0:00,851.34
8/3/2015 0:00,807.55
8/3/2015 0:00,780.55
8/3/2015 0:00,768.37
8/3/2015 0:00,755.61
8/3/2015 0:00,771.24
8/3/2015 0:00,809.3
8/3/2015 0:00,823.87
8/3/2015 0:00,861.73
8/3/2015 0:00,906.72
8/3/2015 0:00,966.02
8/3/2015 0:00,"1,036.21"
8/3/2015 0:00,"1,093.10"
8/3/2015 0:00,"1,139.08"
8/3/2015 0:00,"1,181.49"
8/3/2015 0:00,"1,221.91"
8/3/2015 0:00,"1,245.53"
8/3/2015 0:00,"1,229.13"
8/3/2015 0:00,"1,196.76"
8/3/2015 0:00,"1,152.94"
8/3/2015 0:00,"1,122.16"
8/3/2015 0:00,"1,093.96"
8/3/2015 0:00,"1,022.21"
8/4/2015 0:00,962.95
8/4/2015 0:00,897.29
8/4/2015 0:00,854.02
8/4/2015 0:00,825.05
8/4/2015 0:00,806.18
8/4/2015 0:00,793.58
8/4/2015 0:00,805.95
8/4/2015 0:00,843.77
8/4/2015 0:00,863.8
8/4/2015 0:00,889.56
8/4/2015 0:00,917.93
8/4/2015 0:00,969.36
8/4/2015 0:00,"1,036.67"
8/4/2015 0:00,"1,095.25"
8/4/2015 0:00,"1,147.87"
8/4/2015 0:00,"1,209.11"
8/4/2015 0:00,"1,255.83"
8/4/2015 0:00,"1,281.49"
8/4/2015 0:00,"1,279.61"
8/4/2015 0:00,"1,257.48"
8/4/2015 0:00,"1,209.35"
8/4/2015 0:00,"1,161.87"
8/4/2015 0:00,"1,125.58"
8/4/2015 0:00,"1,043.72"
8/5/2015 0:00,977.6
8/5/2015 0:00,919.36
8/5/2015 0:00,880.98
8/5/2015 0:00,855.1
8/5/2015 0:00,841.23
8/5/2015 0:00,828.86
8/5/2015 0:00,847.54
8/5/2015 0:00,878.27
8/5/2015 0:00,899.77
8/5/2015 0:00,955.15
8/5/2015 0:00,"1,026.90"
8/5/2015 0:00,"1,109.07"
8/5/2015 0:00,"1,186.04"
8/5/2015 0:00,"1,254.65"
8/5/2015 0:00,"1,333.92"
8/5/2015 0:00,"1,386.27"
8/5/2015 0:00,"1,418.84"
8/5/2015 0:00,"1,434.63"
8/5/2015 0:00,"1,421.32"
8/5/2015 0:00,"1,399.69"
8/5/2015 0:00,"1,348.89"
8/5/2015 0:00,"1,287.67"
8/5/2015 0:00,"1,237.35"
8/5/2015 0:00,"1,147.67"
8/6/2015 0:00,"1,069.53"
8/6/2015 0:00,998.19
8/6/2015 0:00,952.81
8/6/2015 0:00,919.01
8/6/2015 0:00,897.36
8/6/2015 0:00,877.94
8/6/2015 0:00,885.03
8/6/2015 0:00,908.15
8/6/2015 0:00,919.82
8/6/2015 0:00,971.62
8/6/2015 0:00,"1,048.70"
8/6/2015 0:00,"1,134.23"
8/6/2015 0:00,"1,215.47"
8/6/2015 0:00,"1,284.51"
8/6/2015 0:00,"1,353.27"
8/6/2015 0:00,"1,409.36"
8/6/2015 0:00,"1,441.06"
8/6/2015 0:00,"1,451.54"
8/6/2015 0:00,"1,435.89"
8/6/2015 0:00,"1,410.53"
8/6/2015 0:00,"1,360.14"
8/6/2015 0:00,"1,303.33"
8/6/2015 0:00,"1,253.12"
8/6/2015 0:00,"1,171.79"
8/7/2015 0:00,"1,085.83"
8/7/2015 0:00,"1,018.78"
8/7/2015 0:00,961.33
8/7/2015 0:00,924.39
8/7/2015 0:00,902.2
8/7/2015 0:00,879.48
8/7/2015 0:00,902.77
8/7/2015 0:00,931.51
8/7/2015 0:00,946.66
8/7/2015 0:00,"1,004.55"
8/7/2015 0:00,"1,082.06"
8/7/2015 0:00,"1,168.26"
8/7/2015 0:00,"1,252.95"
8/7/2015 0:00,"1,300.93"
8/7/2015 0:00,"1,367.63"
8/7/2015 0:00,"1,415.25"
8/7/2015 0:00,"1,437.97"
8/7/2015 0:00,"1,430.95"
8/7/2015 0:00,"1,407.24"
8/7/2015 0:00,"1,371.73"
8/7/2015 0:00,"1,318.12"
8/7/2015 0:00,"1,255.23"
8/7/2015 0:00,"1,205.04"
8/7/2015 0:00,"1,125.70"
8/8/2015 0:00,"1,042.32"
8/8/2015 0:00,983.11
8/8/2015 0:00,926.52
8/8/2015 0:00,890.07
8/8/2015 0:00,858.57
8/8/2015 0:00,836.94
8/8/2015 0:00,831.97
8/8/2015 0:00,836.03
8/8/2015 0:00,846.8
8/8/2015 0:00,918.21
8/8/2015 0:00,"1,003.11"
8/8/2015 0:00,"1,089.68"
8/8/2015 0:00,"1,168.04"
8/8/2015 0:00,"1,234.99"
8/8/2015 0:00,"1,289.64"
8/8/2015 0:00,"1,333.96"
8/8/2015 0:00,"1,367.38"
8/8/2015 0:00,"1,379.10"
8/8/2015 0:00,"1,378.41"
8/8/2015 0:00,"1,355.47"
8/8/2015 0:00,"1,302.25"
8/8/2015 0:00,"1,246.28"
8/8/2015 0:00,"1,199.41"
8/8/2015 0:00,"1,120.68"
8/9/2015 0:00,"1,045.13"
8/9/2015 0:00,976.68
8/9/2015 0:00,925.87
8/9/2015 0:00,889.14
8/9/2015 0:00,860.5
8/9/2015 0:00,836.31
8/9/2015 0:00,828.57
8/9/2015 0:00,819.81
8/9/2015 0:00,827.57
8/9/2015 0:00,903.24
8/9/2015 0:00,985.7
8/9/2015 0:00,"1,063.20"
8/9/2015 0:00,"1,126.01"
8/9/2015 0:00,"1,195.54"
8/9/2015 0:00,"1,257.90"
8/9/2015 0:00,"1,305.65"
8/9/2015 0:00,"1,340.32"
8/9/2015 0:00,"1,366.37"
8/9/2015 0:00,"1,372.99"
8/9/2015 0:00,"1,353.70"
8/9/2015 0:00,"1,300.92"
8/9/2015 0:00,"1,241.71"
8/9/2015 0:00,"1,185.05"
8/9/2015 0:00,"1,093.05"
8/10/2015 0:00,"1,008.14"
8/10/2015 0:00,935.59
8/10/2015 0:00,887.8
8/10/2015 0:00,849.3
8/10/2015 0:00,826.82
8/10/2015 0:00,817.14
8/10/2015 0:00,830.03
8/10/2015 0:00,865.58
8/10/2015 0:00,880.78
8/10/2015 0:00,938.5
8/10/2015 0:00,"1,019.46"
8/10/2015 0:00,"1,115.97"
8/10/2015 0:00,"1,211.22"
8/10/2015 0:00,"1,291.56"
8/10/2015 0:00,"1,360.76"
8/10/2015 0:00,"1,408.36"
8/10/2015 0:00,"1,433.54"
8/10/2015 0:00,"1,439.06"
8/10/2015 0:00,"1,424.23"
8/10/2015 0:00,"1,394.28"
8/10/2015 0:00,"1,340.31"
8/10/2015 0:00,"1,283.27"
8/10/2015 0:00,"1,228.79"
8/10/2015 0:00,"1,144.44"
8/11/2015 0:00,"1,062.44"
8/11/2015 0:00,990.18
8/11/2015 0:00,941.95
8/11/2015 0:00,909.43
8/11/2015 0:00,885.6
8/11/2015 0:00,878.05
8/11/2015 0:00,890.99
8/11/2015 0:00,918.47
8/11/2015 0:00,935.03
8/11/2015 0:00,982.62
8/11/2015 0:00,"1,041.53"
8/11/2015 0:00,"1,107.03"
8/11/2015 0:00,"1,173.89"
8/11/2015 0:00,"1,240.09"
8/11/2015 0:00,"1,302.18"
8/11/2015 0:00,"1,355.59"
8/11/2015 0:00,"1,385.98"
8/11/2015 0:00,"1,394.37"
8/11/2015 0:00,"1,382.05"
8/11/2015 0:00,"1,349.88"
8/11/2015 0:00,"1,296.35"
8/11/2015 0:00,"1,248.96"
8/11/2015 0:00,"1,201.34"
8/11/2015 0:00,"1,123.92"
8/12/2015 0:00,"1,033.89"
8/12/2015 0:00,963.11
8/12/2015 0:00,912.39
8/12/2015 0:00,873.74
8/12/2015 0:00,850.57
8/12/2015 0:00,831.65
8/12/2015 0:00,838
8/12/2015 0:00,859.86
8/12/2015 0:00,869.03
8/12/2015 0:00,909.71
8/12/2015 0:00,970.32
8/12/2015 0:00,"1,038.54"
8/12/2015 0:00,"1,111.84"
8/12/2015 0:00,"1,176.47"
8/12/2015 0:00,"1,237.86"
8/12/2015 0:00,"1,275.24"
8/12/2015 0:00,"1,281.56"
8/12/2015 0:00,"1,274.31"
8/12/2015 0:00,"1,255.49"
8/12/2015 0:00,"1,231.50"
8/12/2015 0:00,"1,188.52"
8/12/2015 0:00,"1,143.75"
8/12/2015 0:00,"1,104.00"
8/12/2015 0:00,"1,021.49"
8/13/2015 0:00,945.96
8/13/2015 0:00,873.42
8/13/2015 0:00,831.55
8/13/2015 0:00,804.9
8/13/2015 0:00,784.9
8/13/2015 0:00,768.72
8/13/2015 0:00,781.25
8/13/2015 0:00,808.16
8/13/2015 0:00,813.18
8/13/2015 0:00,851.67
8/13/2015 0:00,917.93
8/13/2015 0:00,992.37
8/13/2015 0:00,"1,066.53"
8/13/2015 0:00,"1,135.80"
8/13/2015 0:00,"1,210.60"
8/13/2015 0:00,"1,266.98"
8/13/2015 0:00,"1,306.59"
8/13/2015 0:00,"1,324.21"
8/13/2015 0:00,"1,317.18"
8/13/2015 0:00,"1,292.34"
8/13/2015 0:00,"1,238.01"
8/13/2015 0:00,"1,193.42"
8/13/2015 0:00,"1,146.40"
8/13/2015 0:00,"1,065.24"
8/14/2015 0:00,995.49
8/14/2015 0:00,921.06
8/14/2015 0:00,873.93
8/14/2015 0:00,843.47
8/14/2015 0:00,820.63
8/14/2015 0:00,798.85
8/14/2015 0:00,810.02
8/14/2015 0:00,843.41
8/14/2015 0:00,860.56
8/14/2015 0:00,899.4
8/14/2015 0:00,955.47
8/14/2015 0:00,"1,025.40"
8/14/2015 0:00,"1,085.42"
8/14/2015 0:00,"1,118.69"
8/14/2015 0:00,"1,142.83"
8/14/2015 0:00,"1,157.16"
8/14/2015 0:00,"1,161.76"
8/14/2015 0:00,"1,157.86"
8/14/2015 0:00,"1,147.60"
8/14/2015 0:00,"1,131.45"
8/14/2015 0:00,"1,090.93"
8/14/2015 0:00,"1,061.64"
8/14/2015 0:00,"1,027.28"
8/14/2015 0:00,964.61
8/15/2015 0:00,909.25
8/15/2015 0:00,853.7
8/15/2015 0:00,810.69
8/15/2015 0:00,783.81
8/15/2015 0:00,768.32
8/15/2015 0:00,744.3
8/15/2015 0:00,739.25
8/15/2015 0:00,746.24
8/15/2015 0:00,756.92
8/15/2015 0:00,813.06
8/15/2015 0:00,875.08
8/15/2015 0:00,943.44
8/15/2015 0:00,"1,020.51"
8/15/2015 0:00,"1,081.40"
8/15/2015 0:00,"1,135.01"
8/15/2015 0:00,"1,178.04"
8/15/2015 0:00,"1,208.74"
8/15/2015 0:00,"1,218.53"
8/15/2015 0:00,"1,218.28"
8/15/2015 0:00,"1,191.64"
8/15/2015 0:00,"1,137.10"
8/15/2015 0:00,"1,087.88"
8/15/2015 0:00,"1,040.12"
8/15/2015 0:00,978.76
8/16/2015 0:00,904.52
8/16/2015 0:00,846.17
8/16/2015 0:00,797.44
8/16/2015 0:00,762.41
8/16/2015 0:00,744.86
8/16/2015 0:00,717.5
8/16/2015 0:00,709.04
8/16/2015 0:00,706.03
8/16/2015 0:00,710.09
8/16/2015 0:00,773.54
8/16/2015 0:00,846.23
8/16/2015 0:00,921.67
8/16/2015 0:00,994.3
8/16/2015 0:00,"1,070.18"
8/16/2015 0:00,"1,130.43"
8/16/2015 0:00,"1,179.05"
8/16/2015 0:00,"1,213.02"
8/16/2015 0:00,"1,234.93"
8/16/2015 0:00,"1,239.54"
8/16/2015 0:00,"1,211.12"
8/16/2015 0:00,"1,158.42"
8/16/2015 0:00,"1,119.86"
8/16/2015 0:00,"1,079.07"
8/16/2015 0:00,"1,000.36"
8/17/2015 0:00,934.62
8/17/2015 0:00,870.03
8/17/2015 0:00,829.06
8/17/2015 0:00,799.6
8/17/2015 0:00,790.34
8/17/2015 0:00,777.27
8/17/2015 0:00,790.1
8/17/2015 0:00,833.09
8/17/2015 0:00,843.88
8/17/2015 0:00,884.68
8/17/2015 0:00,946.9
8/17/2015 0:00,"1,031.49"
8/17/2015 0:00,"1,110.92"
8/17/2015 0:00,"1,182.03"
8/17/2015 0:00,"1,246.63"
8/17/2015 0:00,"1,289.60"
8/17/2015 0:00,"1,316.35"
8/17/2015 0:00,"1,323.21"
8/17/2015 0:00,"1,303.20"
8/17/2015 0:00,"1,270.28"
8/17/2015 0:00,"1,214.69"
8/17/2015 0:00,"1,170.02"
8/17/2015 0:00,"1,114.02"
8/17/2015 0:00,"1,050.26"
8/18/2015 0:00,972.01
8/18/2015 0:00,917.24
8/18/2015 0:00,877.32
8/18/2015 0:00,857.29
8/18/2015 0:00,841.1
8/18/2015 0:00,811.36
8/18/2015 0:00,827.17
8/18/2015 0:00,860.31
8/18/2015 0:00,876.22
8/18/2015 0:00,913.54
8/18/2015 0:00,966.46
8/18/2015 0:00,"1,027.76"
8/18/2015 0:00,"1,100.36"
8/18/2015 0:00,"1,166.74"
8/18/2015 0:00,"1,220.14"
8/18/2015 0:00,"1,264.98"
8/18/2015 0:00,"1,284.66"
8/18/2015 0:00,"1,295.52"
8/18/2015 0:00,"1,285.95"
8/18/2015 0:00,"1,253.01"
8/18/2015 0:00,"1,205.65"
8/18/2015 0:00,"1,172.70"
8/18/2015 0:00,"1,126.95"
8/18/2015 0:00,"1,045.43"
8/19/2015 0:00,980.03
8/19/2015 0:00,920.13
8/19/2015 0:00,889.02
8/19/2015 0:00,871.64
8/19/2015 0:00,859.71
8/19/2015 0:00,846.07
8/19/2015 0:00,859.04
8/19/2015 0:00,888.75
8/19/2015 0:00,892.93
8/19/2015 0:00,904.01
8/19/2015 0:00,912.62
8/19/2015 0:00,930.45
8/19/2015 0:00,941.96
8/19/2015 0:00,951.12
8/19/2015 0:00,961.09
8/19/2015 0:00,963.09
8/19/2015 0:00,966.08
8/19/2015 0:00,958.43
8/19/2015 0:00,928.37
8/19/2015 0:00,906.93
8/19/2015 0:00,882.21
8/19/2015 0:00,875.75
8/19/2015 0:00,856.22
8/19/2015 0:00,807.99
8/20/2015 0:00,763.68
8/20/2015 0:00,697.69
8/20/2015 0:00,672.02
8/20/2015 0:00,657.39
8/20/2015 0:00,656.37
8/20/2015 0:00,647.5
8/20/2015 0:00,665.04
8/20/2015 0:00,705.4
8/20/2015 0:00,720.87
8/20/2015 0:00,739.21
8/20/2015 0:00,767.47
8/20/2015 0:00,788.52
8/20/2015 0:00,809.52
8/20/2015 0:00,834.21
8/20/2015 0:00,861.91
8/20/2015 0:00,891.46
8/20/2015 0:00,911.85
8/20/2015 0:00,924.84
8/20/2015 0:00,916.85
8/20/2015 0:00,900.84
8/20/2015 0:00,882.5
8/20/2015 0:00,884.12
8/20/2015 0:00,873.57
8/20/2015 0:00,836.04
8/21/2015 0:00,776.53
8/21/2015 0:00,764.17
8/21/2015 0:00,736.42
8/21/2015 0:00,723.41
8/21/2015 0:00,710.1
8/21/2015 0:00,703.39
8/21/2015 0:00,725.89
8/21/2015 0:00,770.72
8/21/2015 0:00,794.14
8/21/2015 0:00,826.61
8/21/2015 0:00,872.57
8/21/2015 0:00,926.13
8/21/2015 0:00,977.9
8/21/2015 0:00,"1,033.56"
8/21/2015 0:00,"1,098.26"
8/21/2015 0:00,"1,151.16"
8/21/2015 0:00,"1,183.00"
8/21/2015 0:00,"1,190.65"
8/21/2015 0:00,"1,178.00"
8/21/2015 0:00,"1,145.76"
8/21/2015 0:00,"1,095.53"
8/21/2015 0:00,"1,063.83"
8/21/2015 0:00,"1,027.24"
8/21/2015 0:00,964.64
8/22/2015 0:00,906.68
8/22/2015 0:00,858.33
8/22/2015 0:00,819.88
8/22/2015 0:00,799.48
8/22/2015 0:00,776.26
8/22/2015 0:00,764.98
8/22/2015 0:00,767.92
8/22/2015 0:00,785.18
8/22/2015 0:00,797.11
8/22/2015 0:00,845.63
8/22/2015 0:00,913.24
8/22/2015 0:00,987.65
8/22/2015 0:00,"1,058.98"
8/22/2015 0:00,"1,123.83"
8/22/2015 0:00,"1,182.20"
8/22/2015 0:00,"1,222.61"
8/22/2015 0:00,"1,243.21"
8/22/2015 0:00,"1,258.87"
8/22/2015 0:00,"1,266.96"
8/22/2015 0:00,"1,244.42"
8/22/2015 0:00,"1,194.38"
8/22/2015 0:00,"1,157.60"
8/22/2015 0:00,"1,108.46"
8/22/2015 0:00,"1,037.79"
8/23/2015 0:00,982.9
8/23/2015 0:00,919.59
8/23/2015 0:00,876.19
8/23/2015 0:00,842.15
8/23/2015 0:00,820.05
8/23/2015 0:00,796.29
8/23/2015 0:00,786.73
8/23/2015 0:00,785.48
8/23/2015 0:00,792.14
8/23/2015 0:00,862.23
8/23/2015 0:00,940.79
8/23/2015 0:00,"1,017.02"
8/23/2015 0:00,"1,058.92"
8/23/2015 0:00,"1,081.29"
8/23/2015 0:00,"1,108.98"
8/23/2015 0:00,"1,140.67"
8/23/2015 0:00,"1,176.93"
8/23/2015 0:00,"1,199.78"
8/23/2015 0:00,"1,198.24"
8/23/2015 0:00,"1,163.02"
8/23/2015 0:00,"1,103.03"
8/23/2015 0:00,"1,066.87"
8/23/2015 0:00,"1,018.98"
8/23/2015 0:00,944.6
8/24/2015 0:00,885.36
8/24/2015 0:00,804.13
8/24/2015 0:00,766.75
8/24/2015 0:00,741.1
8/24/2015 0:00,733.38
8/24/2015 0:00,722.8
8/24/2015 0:00,737.14
8/24/2015 0:00,794.69
8/24/2015 0:00,815.01
8/24/2015 0:00,846.22
8/24/2015 0:00,892.71
8/24/2015 0:00,955.87
8/24/2015 0:00,"1,019.94"
8/24/2015 0:00,"1,085.62"
8/24/2015 0:00,"1,157.25"
8/24/2015 0:00,"1,210.65"
8/24/2015 0:00,"1,253.99"
8/24/2015 0:00,"1,283.64"
8/24/2015 0:00,"1,271.96"
8/24/2015 0:00,"1,235.27"
8/24/2015 0:00,"1,180.04"
8/24/2015 0:00,"1,145.47"
8/24/2015 0:00,"1,089.68"
8/24/2015 0:00,"1,003.11"
8/25/2015 0:00,921.66
8/25/2015 0:00,870.07
8/25/2015 0:00,824.2
8/25/2015 0:00,793.96
8/25/2015 0:00,775.85
8/25/2015 0:00,762.96
8/25/2015 0:00,786.46
8/25/2015 0:00,839.72
8/25/2015 0:00,855.71
8/25/2015 0:00,887.85
8/25/2015 0:00,936.31
8/25/2015 0:00,"1,000.08"
8/25/2015 0:00,"1,064.94"
8/25/2015 0:00,"1,130.24"
8/25/2015 0:00,"1,190.20"
8/25/2015 0:00,"1,233.86"
8/25/2015 0:00,"1,258.94"
8/25/2015 0:00,"1,274.31"
8/25/2015 0:00,"1,243.29"
8/25/2015 0:00,"1,154.29"
8/25/2015 0:00,"1,105.26"
8/25/2015 0:00,"1,084.80"
8/25/2015 0:00,"1,034.10"
8/25/2015 0:00,947.3
8/26/2015 0:00,876.4
8/26/2015 0:00,811.18
8/26/2015 0:00,773.43
8/26/2015 0:00,752.07
8/26/2015 0:00,742.94
8/26/2015 0:00,731.8
8/26/2015 0:00,754.62
8/26/2015 0:00,806.68
8/26/2015 0:00,816.82
8/26/2015 0:00,854.24
8/26/2015 0:00,911.32
8/26/2015 0:00,974.25
8/26/2015 0:00,"1,036.20"
8/26/2015 0:00,"1,097.60"
8/26/2015 0:00,"1,161.93"
8/26/2015 0:00,"1,215.07"
8/26/2015 0:00,"1,257.22"
8/26/2015 0:00,"1,275.26"
8/26/2015 0:00,"1,265.22"
8/26/2015 0:00,"1,229.49"
8/26/2015 0:00,"1,172.15"
8/26/2015 0:00,"1,130.13"
8/26/2015 0:00,"1,065.41"
8/26/2015 0:00,971.67
8/27/2015 0:00,900.02
8/27/2015 0:00,835.78
8/27/2015 0:00,794.44
8/27/2015 0:00,764.99
8/27/2015 0:00,747.68
8/27/2015 0:00,731.57
8/27/2015 0:00,747.5
8/27/2015 0:00,799.24
8/27/2015 0:00,811.02
8/27/2015 0:00,837.27
8/27/2015 0:00,891.84
8/27/2015 0:00,956.06
8/27/2015 0:00,"1,030.43"
8/27/2015 0:00,"1,106.21"
8/27/2015 0:00,"1,175.25"
8/27/2015 0:00,"1,227.04"
8/27/2015 0:00,"1,261.30"
8/27/2015 0:00,"1,280.66"
8/27/2015 0:00,"1,261.28"
8/27/2015 0:00,"1,213.28"
8/27/2015 0:00,"1,153.39"
8/27/2015 0:00,"1,125.37"
8/27/2015 0:00,"1,068.61"
8/27/2015 0:00,989.43
8/28/2015 0:00,919.03
8/28/2015 0:00,857.62
8/28/2015 0:00,815.22
8/28/2015 0:00,783.93
8/28/2015 0:00,770.19
8/28/2015 0:00,751.09
8/28/2015 0:00,768.92
8/28/2015 0:00,814.03
8/28/2015 0:00,826.92
8/28/2015 0:00,849.29
8/28/2015 0:00,898.59
8/28/2015 0:00,964.23
8/28/2015 0:00,"1,021.36"
8/28/2015 0:00,"1,091.59"
8/28/2015 0:00,"1,163.45"
8/28/2015 0:00,"1,214.56"
8/28/2015 0:00,"1,240.95"
8/28/2015 0:00,"1,238.17"
8/28/2015 0:00,"1,207.81"
8/28/2015 0:00,"1,168.51"
8/28/2015 0:00,"1,113.41"
8/28/2015 0:00,"1,086.53"
8/28/2015 0:00,"1,041.03"
8/28/2015 0:00,980.79
8/29/2015 0:00,927.22
8/29/2015 0:00,874.37
8/29/2015 0:00,835.08
8/29/2015 0:00,804.34
8/29/2015 0:00,784.73
8/29/2015 0:00,770.02
8/29/2015 0:00,765.96
8/29/2015 0:00,772.79
8/29/2015 0:00,771.8
8/29/2015 0:00,806.96
8/29/2015 0:00,854.28
8/29/2015 0:00,918.04
8/29/2015 0:00,986.11
8/29/2015 0:00,"1,052.61"
8/29/2015 0:00,"1,118.29"
8/29/2015 0:00,"1,160.37"
8/29/2015 0:00,"1,190.75"
8/29/2015 0:00,"1,206.32"
8/29/2015 0:00,"1,200.22"
8/29/2015 0:00,"1,161.50"
8/29/2015 0:00,"1,110.09"
8/29/2015 0:00,"1,082.93"
8/29/2015 0:00,"1,032.40"
8/29/2015 0:00,961.84
8/30/2015 0:00,901.72
8/30/2015 0:00,846.18
8/30/2015 0:00,810.09
8/30/2015 0:00,779.64
8/30/2015 0:00,755.99
8/30/2015 0:00,731.04
8/30/2015 0:00,724.16
8/30/2015 0:00,728.3
8/30/2015 0:00,735.55
8/30/2015 0:00,788.76
8/30/2015 0:00,855.73
8/30/2015 0:00,926.64
8/30/2015 0:00,995.01
8/30/2015 0:00,"1,063.20"
8/30/2015 0:00,"1,127.64"
8/30/2015 0:00,"1,177.48"
8/30/2015 0:00,"1,215.73"
8/30/2015 0:00,"1,235.29"
8/30/2015 0:00,"1,241.42"
8/30/2015 0:00,"1,215.80"
8/30/2015 0:00,"1,162.98"
8/30/2015 0:00,"1,125.05"
8/30/2015 0:00,"1,063.63"
